Date,Open,High,Low,Close,Volume
2012-12-14,46.418,48.2118,46.418,47.5096,3891173.382005
2012-12-17,46.8466,47.9783,46.8466,47.7832,265183.45490341
2012-12-18,48.2118,48.6805,47.9783,48.5629,500044.69899899
2012-12-19,48.6805,48.7972,48.5629,48.7188,201653.99116732
2012-12-20,48.3687,48.8365,48.2902,48.5629,97171.563592656
2012-12-21,48.6021,48.6805,48.3687,48.5629,159654.67690753
2012-12-27,48.5246,49.5779,48.4069,49.3435,112800.96568858
2012-12-28,49.3043,49.5386,48.5629,48.8757,31491.907232745
2013-01-02,48.8757,49.928,48.8757,49.928,61911.331416371
2013-01-03,49.5386,50.7086,49.3827,50.6302,118172.78868022
2013-01-04,50.6302,51.1764,50.6302,51.1372,40266.198377288
2013-01-07,51.1372,51.4883,51.1372,51.4108,98579.589584043
2013-01-08,51.4108,51.5275,47.588,49.928,102669.86850334
2013-01-09,49.928,50.3183,48.8757,50.3183,46939.42623847
2013-01-10,50.3968,50.7086,49.3827,50.2791,80078.734334189
2013-01-11,49.928,50.0065,49.1876,50.0065,28869.23669645
2013-01-14,50.2016,50.2016,49.1876,49.2268,206433.12615812
2013-01-15,49.1483,49.1483,48.3687,48.758,193179.70259109
2013-01-16,48.3687,49.5386,47.744,49.1483,199543.52013791
2013-01-17,48.8365,50.2791,48.8365,50.0849,134918.57664014
2013-01-18,50.0849,51.2941,50.0849,51.0205,91618.902815933
2013-01-21,51.9571,54.2196,51.9571,54.2196,281555.02363177
2013-01-22,54.9993,60.4599,54.9218,56.7939,522676.60006767
2013-01-23,58.5102,59.2899,57.3392,58.3925,954378.20527093
2013-01-24,58.3543,58.3543,57.1058,57.7296,168732.10653575
2013-01-25,57.7296,58.8995,57.3392,58.1199,106736.10540497
2013-01-28,58.1199,59.2124,58.1199,58.8995,299373.29464081
2013-01-29,59.0564,59.1339,58.5877,58.8221,126077.38596817
2013-01-30,58.5485,58.978,57.3392,57.4569,177340.19416683
2013-01-31,57.3392,57.6128,54.9993,55.9358,351420.08167654
2013-02-01,56.0918,56.7939,55.5455,56.3644,249276.0016466
2013-02-04,57.9247,57.9247,56.5988,57.0274,141717.24111526
2013-02-05,57.7296,57.9247,57.2225,57.3392,251802.50411221
2013-02-06,57.5736,57.6903,56.5596,56.7547,235082.84878019
2013-02-07,56.7547,56.9107,55.7407,56.4811,108861.210706
2013-02-08,56.1692,56.9499,56.1692,56.9107,37126.101808524
2013-02-11,56.8714,57.1833,56.638,56.9499,33967.18974767
2013-02-12,57.3392,57.3392,56.638,56.7939,44203.862749637
2013-02-13,56.8322,57.2617,56.5596,56.7155,62620.048285087
2013-02-14,56.5596,57.3392,56.4811,57.3392,9501.823505349
2013-02-15,56.9499,57.0666,54.6874,56.9499,19494.940415265
2013-02-18,56.7939,56.7939,55.1552,55.2336,159744.57314752
2013-02-19,54.9993,55.623,53.5949,54.6089,330354.04767178
2013-02-20,54.6874,55.7014,54.6874,55.5063,32635.471029758
2013-02-21,55.2336,55.2336,54.2578,54.6089,17460.776659334
2013-02-22,54.6089,54.9993,53.9067,54.6089,20029.091329592
2013-02-25,54.6874,55.7799,54.6089,55.3896,31940.343127552
2013-02-26,54.6089,55.3503,54.3363,54.9993,66505.44740163
2013-02-27,55.0777,55.7799,54.6089,54.6089,96975.046230829
2013-02-28,55.6622,55.6622,54.6874,55.1552,42133.113314643
2013-03-01,54.9993,55.1552,54.4922,54.6089,89983.000309236
2013-03-04,55.3896,55.4288,54.2578,54.7649,56814.423670267
2013-03-05,54.7649,55.3896,54.7649,55.3896,19583.791350133
2013-03-06,54.9993,55.2719,54.3755,55.2719,37683.249435405
2013-03-07,53.8293,53.8293,51.8786,53.0486,313231.94987006
2013-03-08,53.1271,55.0777,53.0878,54.5707,321945.61331787
2013-03-11,54.9993,55.0777,54.2196,54.453,140192.14095087
2013-03-12,54.4922,54.5314,53.4389,54.0627,24243.761557707
2013-03-13,54.0627,54.2971,53.6341,53.79,134316.48089327
2013-03-14,53.6733,54.6089,53.4782,54.3363,312558.77337529
2013-03-15,53.8293,54.8041,53.8293,54.7649,112629.53564954
2013-03-18,54.5707,54.5707,53.3615,54.5314,27904.42007429
2013-03-19,53.9852,54.453,52.1522,52.1522,227331.91134431
2013-03-20,51.8011,53.6733,51.8011,53.3615,247244.97380602
2013-03-21,53.4389,53.5174,52.2689,52.9711,78026.800391285
2013-03-22,52.2689,53.7508,51.9571,52.2689,110419.76063411
2013-03-25,52.8927,53.8293,51.9179,51.9571,33506.210191469
2013-03-26,51.9571,52.9711,51.5668,51.8786,23967.801007057
2013-03-27,51.8786,54.2196,51.8786,53.8293,16987.253441741
2013-03-28,53.4389,54.2196,52.4249,54.2196,12965.964660104
2013-04-02,54.2196,54.2196,53.4389,53.6341,61988.683994962
2013-04-03,53.6733,54.1411,53.6341,54.1411,131084.39747429
2013-04-04,54.1411,54.1804,53.5557,53.8293,55741.940621149
2013-04-05,53.7508,54.4138,53.6733,54.4138,24182.088555857
2013-04-08,54.4138,54.4138,53.4389,54.2196,12198.710704887
2013-04-09,53.5949,53.9852,53.3222,53.4389,37834.818677239
2013-04-10,53.8293,54.0627,52.3464,53.0486,26688.730224265
2013-04-11,52.8927,53.5174,52.3464,53.4389,23700.202897335
2013-04-12,52.8152,53.8293,52.6975,53.2438,86961.023218591
2013-04-15,53.9852,53.9852,52.5808,53.0572,18029.422642493
2013-04-17,53.0486,53.1271,52.7368,53.0486,84739.749846879
2013-04-18,53.0486,53.3615,51.7227,52.0346,148197.08752996
2013-04-19,51.7227,53.0486,51.7227,52.2689,27045.179268855
2013-04-22,51.8786,52.3464,51.606,52.2689,25263.979351021
2013-04-23,51.6997,52.113,51.6997,52.0738,589612.71317713
2013-04-24,52.2689,52.3464,52.113,52.3464,10169.773474537
2013-04-25,52.2689,52.5655,52.0422,52.2689,52880.940518383
2013-04-26,51.8786,53.3615,51.8786,52.8927,107345.51828766
2013-04-29,53.3615,54.1019,52.9319,54.1019,25983.149270898
2013-04-30,54.2196,55.3896,53.5174,55.3896,83188.517054586
2013-05-02,55.1552,55.1552,54.0005,54.2971,100753.82422553
2013-05-06,54.6089,54.6089,54.2502,54.3679,8679.1683789783
2013-05-07,54.6089,54.6089,53.8293,54.1804,68750.762791013
2013-05-08,54.5936,54.5936,53.8293,54.211,11739.821758919
2013-05-09,54.5707,56.638,54.2578,56.5596,241038.99733173
2013-05-10,55.8574,57.808,55.7014,57.6903,156311.79114625
2013-05-13,57.6903,57.6903,57.0513,57.1058,29997.120916722
2013-05-14,56.9499,57.6903,56.638,57.4569,71008.621841789
2013-05-15,57.4569,58.5877,57.4569,58.5102,94208.123588512
2013-05-16,59.906,62.4105,59.906,62.4105,374659.30501768
2013-05-17,62.4105,62.4105,60.8578,61.9427,157091.58876286
2013-05-20,61.3964,64.1267,61.2558,62.6449,223421.42490498
2013-05-21,62.6056,63.4714,61.9427,63.1911,461624.50945673
2013-05-22,62.8783,65.5311,62.8008,65.5311,291730.02363188
2013-05-23,63.5805,65.843,62.4344,65.3752,633960.82803279
2013-05-24,65.3752,65.6096,64.7514,64.7514,350952.83028965
2013-05-27,64.7514,64.9849,64.3611,64.3611,111709.66714737
2013-05-28,64.3688,65.5311,64.2827,65.5311,546738.47853518
2013-05-29,65.5311,65.7186,61.2405,65.5235,228462.93147993
2013-05-31,65.5311,66.2333,64.8442,65.3752,2578662.145602
2013-06-03,65.5311,65.5311,63.2925,65.047,527530.99702684
2013-06-04,64.3688,67.0914,64.142,67.0914,841580.37549769
2013-06-05,66.3108,69.7442,66.3108,69.042,303498.06862894
2013-06-06,68.6517,69.0028,68.2614,68.9952,237094.01582357
2013-06-07,68.9875,69.042,68.3781,68.6517,163088.50421392
2013-06-10,68.9636,72.4745,68.6517,70.9917,310886.28518953
2013-06-11,71.3045,71.6164,69.6036,70.6024,348082.42244084
2013-06-12,70.9917,70.9917,69.1664,69.9777,113859.85977119
2013-06-13,69.8839,69.8839,67.1775,67.5984,93113.689131956
2013-06-14,67.0914,70.1183,66.4753,70.1183,99582.037190383
2013-06-17,70.9917,70.9917,69.8294,70.4378,176838.4477111
2013-06-18,70.9917,74.1123,70.9917,73.2542,308332.6047909
2013-06-19,73.3327,76.2036,72.8639,73.3327,152875.87322962
2013-06-20,72.9423,72.9423,70.5239,70.7583,179818.6125971
2013-06-21,70.2981,71.7723,68.667,70.212,311702.66848521
2013-06-24,69.4314,70.212,68.6517,69.198,212470.80850872
2013-06-25,69.198,69.3539,67.9648,68.0356,79398.240703608
2013-06-26,67.9572,68.2614,67.0914,67.3258,72964.387714012
2013-06-27,67.4817,67.4817,63.3853,66.3031,328079.46373915
2013-06-28,66.3031,72.8955,66.3031,69.8217,328096.188621
2013-07-01,70.212,70.212,69.9002,70.212,231266.43980131
2013-07-02,70.1728,70.1728,67.7152,69.8217,83147.750155058
2013-07-03,69.4314,69.7442,67.9495,68.2614,35784.975344567
2013-07-04,67.9495,68.5733,66.857,67.4817,170978.46723024
2013-07-05,67.4817,67.9495,65.5311,65.5311,196354.29422869
2013-07-08,65.9214,67.4817,64.7514,66.6619,181085.52239782
2013-07-09,66.7795,67.9495,66.3108,67.7936,34104.124717879
2013-07-10,67.7936,67.9495,67.7544,67.8711,141989.02044544
2013-07-11,68.6517,68.8861,67.7936,67.8711,120335.52496543
2013-07-12,68.6517,69.4314,68.0739,69.1588,188993.25560111
2013-07-15,69.4314,69.4314,68.0356,68.6517,37201.363776883
2013-07-16,69.198,69.198,66.3892,67.4817,163352.9664083
2013-07-17,66.881,68.6909,66.857,68.6517,307451.41257803
2013-07-18,68.2614,68.4958,67.1775,67.9572,35746.299055272
2013-07-19,67.8711,68.8077,67.8711,68.8077,14185.835730593
2013-07-22,68.8306,70.212,67.0914,67.0914,125939.40569284
2013-07-23,67.5123,68.6441,67.4817,68.2614,820371.13469202
2013-07-24,68.2614,68.2614,67.8874,68.2222,171155.12379487
2013-07-25,68.0663,68.2614,67.4425,67.8481,231664.70105055
2013-07-26,67.8481,67.8711,67.0914,67.2627,101040.23782734
2013-07-29,67.2627,67.8634,64.4855,65.9606,49860.008732854
2013-07-30,66.2725,66.7011,65.2585,66.7011,253203.21296779
2013-07-31,66.0774,67.4817,65.6096,66.327,161012.52825335
2013-08-01,66.5691,67.6769,66.5691,67.6769,409363.4348722
2013-08-02,67.6769,68.2614,67.6769,68.2614,670278.90898657
2013-08-05,67.9572,68.7378,67.9266,68.6517,409512.9135038
2013-08-06,69.0028,70.1967,68.6517,70.1259,400992.63150247
2013-08-07,70.1967,74.5026,70.0561,74.1123,437261.58311579
2013-08-08,71.6164,71.6786,68.1055,69.4314,797461.18246246
2013-08-09,69.4314,70.7583,66.7795,68.4958,350810.66879386
2013-08-12,67.9495,69.7442,67.9495,69.4237,284068.98243599
2013-08-13,69.8533,70.4847,69.4314,70.2044,356443.81806452
2013-08-14,70.4455,73.3327,69.8217,73.3327,257825.55219118
2013-08-16,72.045,73.3327,70.6024,72.0144,250836.64218494
2013-08-19,72.0058,73.2542,71.2883,73.2542,111502.69673439
2013-08-20,72.2325,72.552,71.3122,72.552,141905.39603616
2013-08-21,73.0437,73.0437,72.1627,73.0437,47403.541710019
2013-08-22,72.2402,75.6726,72.1627,75.6726,99794.234128951
2013-08-23,74.893,75.6726,74.5811,75.2048,281869.66047171
2013-08-26,74.893,74.9312,74.1984,74.1984,32935.473598079
2013-08-27,73.722,73.722,71.9044,72.0842,113483.5499294
2013-08-28,71.7723,71.7723,69.9231,70.6024,112600.26710629
2013-08-29,70.6024,70.9917,68.2614,69.042,236134.42572699
2013-08-30,69.4314,72.2555,69.3147,71.382,285912.90066079
2013-09-02,71.382,71.382,70.0561,70.212,197783.2263224
2013-09-03,70.212,70.9917,69.4314,69.6266,422099.43240676
2013-09-04,70.9917,70.9917,67.9888,70.212,179568.78467435
2013-09-05,69.8217,69.8217,65.5311,67.0914,201140.74635531
2013-09-06,66.5452,68.8861,66.5452,67.7936,155158.81960319
2013-09-09,67.7544,68.5733,67.1144,68.2614,143406.45418288
2013-09-10,69.042,70.1728,68.4173,69.8217,440399.58907432
2013-09-11,70.212,70.212,69.1195,69.7825,120945.98315323
2013-09-12,69.7825,70.368,69.7825,70.212,290943.95418458
2013-09-13,70.212,70.212,69.0573,69.7442,33543.841175649
2013-09-16,69.8217,70.3058,69.7519,69.7519,64968.848880963
2013-09-17,69.7519,69.7519,68.6594,69.042,112026.39459755
2013-09-18,69.4314,69.463,69.042,69.042,216864.22591169
2013-09-19,69.7203,71.6241,69.7203,70.9917,370552.30121652
