Date,Open,High,Low,Close,Volume
2003-01-02,16.883333,17.203333,16.840000,17.200001,22636500
2003-01-03,17.203333,17.203333,16.616667,16.666668,25167900
2003-01-06,16.733334,16.850000,16.556667,16.730000,22315200
2003-01-07,16.773333,16.920000,16.700001,16.820000,20007000
2003-01-08,16.799999,17.120001,16.620001,16.663334,23390700
2003-01-09,16.916668,17.333332,16.916668,17.306667,29654400
2003-01-10,17.306667,17.333332,17.070000,17.206667,22279800
2003-01-13,17.206667,17.393333,17.000000,17.093332,20762400
2003-01-14,17.000000,17.180000,16.900000,17.136667,20278800
2003-01-15,17.150000,17.226667,16.843332,16.863333,19510500
2003-01-16,17.033333,17.076668,16.660000,16.766666,24260700
2003-01-17,16.766666,16.809999,16.566668,16.656668,25983600
2003-01-21,16.690001,16.763332,16.326668,16.336666,23482200
2003-01-22,16.340000,16.530001,15.916667,16.023333,33292800
2003-01-23,16.023333,16.253332,15.780000,16.190001,32689500
2003-01-24,16.133333,16.230000,15.730000,15.766667,25276500
2003-01-27,15.683333,16.103333,15.640000,15.700000,33767400
2003-01-28,15.700000,16.100000,15.700000,16.059999,28970700
2003-01-29,16.059999,16.176666,15.780000,16.033333,26901900
2003-01-30,16.036667,16.363333,15.833333,15.856667,24751200
2003-01-31,15.733333,16.150000,15.716667,15.933333,26233500
2003-02-03,15.923333,16.163334,15.903333,16.023333,22222800
2003-02-04,16.026667,16.403334,15.666667,15.716667,24055200
2003-02-05,15.866667,15.923333,15.550000,15.580000,22228800
2003-02-06,16.166668,16.166668,15.480000,15.596667,25090800
2003-02-07,15.833333,15.866667,15.583333,15.596667,24579300
2003-02-10,15.600000,15.700000,15.416667,15.673333,23274900
2003-02-11,15.716667,15.873333,15.673333,15.750000,22929900
2003-02-12,15.806667,16.036667,15.780000,15.950000,23217000
2003-02-13,15.883333,15.983333,15.720000,15.880000,24066900
2003-02-14,15.880000,16.386667,15.773333,16.383333,26207700
2003-02-18,16.549999,16.596666,16.256666,16.360001,27398700
2003-02-19,16.356667,16.440001,16.103333,16.256666,16569600
2003-02-20,16.256666,16.293333,15.990000,16.026667,18372300
2003-02-21,16.150000,16.376667,15.966667,16.299999,23510400
2003-02-24,16.233334,16.313334,15.880000,15.880000,20684400
2003-02-25,15.760000,16.170000,15.586667,16.143333,30217500
2003-02-26,16.143333,16.186666,15.933333,15.943333,20824800
2003-02-27,16.016666,16.166668,15.883333,16.053333,22133400
2003-02-28,16.100000,16.250000,15.906667,16.020000,23551500
2003-03-03,16.200001,16.226667,15.923333,15.930000,19990200
2003-03-04,16.000000,16.000000,15.633333,15.633333,19404300
2003-03-05,15.636667,15.960000,15.600000,15.960000,23835300
2003-03-06,15.816667,16.173332,15.700000,15.800000,27481200
2003-03-07,15.633333,16.066668,15.533333,16.040001,27548400
2003-03-10,15.930000,16.080000,15.683333,15.710000,19052400
2003-03-11,15.800000,15.970000,15.600000,15.600000,20966400
2003-03-12,15.603333,15.833333,15.500000,15.833333,25397400
2003-03-13,16.166668,16.523333,16.070000,16.516666,32435700
2003-03-14,16.500000,16.736668,16.346666,16.453333,26460000
2003-03-17,16.500000,17.326668,16.453333,17.323334,37141200
2003-03-18,17.236668,17.473333,17.163334,17.416668,32295300
2003-03-19,17.520000,17.696667,17.343332,17.683332,26828400
2003-03-20,17.573334,17.780001,17.400000,17.703333,23738100
2003-03-21,17.773333,18.286667,17.633333,18.223333,38313600
2003-03-24,18.120001,18.120001,17.506666,17.506666,25334100
2003-03-25,17.540001,17.916668,17.523333,17.823334,22386300
2003-03-26,17.770000,17.990000,17.723333,17.776667,19914300
2003-03-27,17.666668,17.966667,17.623333,17.846666,20917800
2003-03-28,17.676666,17.840000,17.559999,17.709999,18396000
2003-03-31,17.223333,17.653334,17.223333,17.343332,25554000
2003-04-01,17.366667,17.533333,17.173332,17.473333,26118600
2003-04-02,17.676666,18.123333,17.600000,18.023333,24999000
2003-04-03,17.933332,18.190001,17.933332,18.016666,21043500
2003-04-04,17.933332,18.236668,17.933332,18.200001,18418200
2003-04-07,18.570000,18.570000,18.093332,18.106667,25653000
2003-04-08,18.133333,18.283333,18.063334,18.186666,19868700
2003-04-09,18.183332,18.353333,17.836666,17.900000,22557300
2003-04-10,17.846666,18.193333,17.743334,18.193333,26255700
2003-04-11,18.033333,18.150000,17.656668,17.660000,32407800
2003-04-14,17.660000,18.066668,17.536667,17.549999,22876500
2003-04-15,18.100000,18.493334,18.023333,18.430000,26547600
2003-04-16,18.430000,18.496668,18.160000,18.180000,22386300
2003-04-17,18.180000,18.500000,18.123333,18.469999,21677400
2003-04-21,18.473333,18.483334,18.256666,18.326668,20014800
2003-04-22,18.160000,18.666668,18.133333,18.663334,26414400
2003-04-23,18.466667,18.660000,18.466667,18.660000,19563900
2003-04-24,18.660000,18.660000,18.260000,18.370001,19478700
2003-04-25,18.370001,18.493334,18.086666,18.333332,22233900
2003-04-28,18.333332,18.803333,18.166668,18.696667,27560400
2003-04-29,18.696667,19.006666,18.680000,18.860001,25303500
2003-04-30,19.170000,19.170000,18.629999,18.773333,37640400
2003-05-01,18.773333,18.773333,18.376667,18.646667,24271500
2003-05-02,18.383333,18.803333,18.379999,18.716667,21553800
2003-05-05,18.716667,18.716667,18.500000,18.526667,21947100
2003-05-06,18.526667,18.746668,18.516666,18.636667,22686600
2003-05-07,18.636667,18.653334,18.326668,18.360001,24627300
2003-05-08,18.209999,18.483334,18.209999,18.336666,27484200
2003-05-09,18.483334,18.603333,18.150000,18.600000,19495800
2003-05-12,18.570000,18.983334,18.476667,18.900000,22657500
2003-05-13,18.586666,18.773333,18.493334,18.496668,27647100
2003-05-14,18.626667,18.660000,17.966667,17.966667,36225900
2003-05-15,17.950001,18.129999,17.809999,17.920000,34739400
2003-05-16,17.700001,18.016666,17.639999,17.639999,31444800
2003-05-19,17.546667,17.833332,17.403334,17.490000,25887600
2003-05-20,17.493334,17.750000,17.493334,17.603333,28671900
2003-05-21,17.600000,17.733334,17.523333,17.530001,20813100
2003-05-22,17.549999,17.746668,17.526667,17.633333,22377600
2003-05-23,17.583332,17.583332,17.333332,17.333332,21462000
2003-05-27,17.333332,17.533333,17.209999,17.500000,47660400
2003-05-28,17.533333,17.933332,17.533333,17.783333,32211900
2003-05-29,17.783333,17.980000,17.520000,17.603333,24998400
2003-05-30,17.570000,17.840000,17.523333,17.536667,33368100
2003-06-02,17.653334,17.813334,17.466667,17.486668,28615800
2003-06-03,17.556667,17.616667,17.373333,17.616667,22188900
2003-06-04,17.656668,17.996668,17.656668,17.953333,27131100
2003-06-05,17.700001,18.420000,17.700001,18.206667,31813200
2003-06-06,18.320000,18.436666,17.873333,17.873333,28415100
2003-06-09,17.983334,18.086666,17.866667,17.930000,17940000
2003-06-10,18.133333,18.299999,18.100000,18.253332,24820500
2003-06-11,18.253332,18.463333,17.830000,18.463333,27555900
2003-06-12,18.526667,18.530001,18.153334,18.343332,21414900
2003-06-13,18.336666,18.396667,17.986668,18.026667,24796500
2003-06-16,18.156668,18.416668,18.066668,18.416668,26111100
2003-06-17,18.129999,18.459999,18.129999,18.353333,20163600
2003-06-18,18.283333,18.413334,18.206667,18.413334,17116800
2003-06-19,18.416668,18.446667,18.106667,18.163334,18525300
2003-06-20,18.250000,18.270000,17.933332,18.086666,38785500
2003-06-23,18.016666,18.066668,17.556667,17.913334,18756900
2003-06-24,18.000000,18.326668,17.983334,18.200001,22227600
2003-06-25,18.250000,18.453333,18.030001,18.059999,25632900
2003-06-26,17.933332,18.133333,17.933332,18.129999,17044800
2003-06-27,18.166668,18.256666,17.836666,17.933332,17120400
2003-06-30,18.000000,18.190001,17.889999,17.889999,23685900
2003-07-01,17.833332,18.163334,17.666668,18.116667,22321500
2003-07-02,18.253332,18.583332,18.253332,18.576668,30133800
