Date,Open,High,Low,Close,Volume
2003-12-23,42.347328,42.719467,42.127865,42.719467,8109738
2003-12-24,42.662212,43.101147,42.566795,42.881680,3534485
2003-12-26,42.853054,43.091602,42.853054,43.034351,1982921
2003-12-29,43.416031,43.625954,43.187023,43.597328,8324788
2003-12-30,43.597328,43.635494,43.272900,43.416031,6311685
2003-12-31,43.797710,44.179390,43.721375,44.083969,9544031
2004-01-02,46.641220,46.641220,44.522900,44.895039,11674615
2004-01-05,45.896946,45.896946,45.200382,45.801525,12495828
2004-01-06,45.811069,45.887405,45.372135,45.582062,8366079
2004-01-07,45.763359,45.772900,45.343510,45.639313,10255309
2004-01-08,45.753819,45.877865,45.353054,45.877865,8032920
2004-01-09,45.419846,45.543892,44.866413,44.971375,9228164
2004-01-12,44.179390,44.274811,43.444656,43.797710,13857599
2004-01-13,43.597328,43.988548,43.416031,43.578243,8905694
2004-01-14,43.645039,44.169846,43.530533,44.169846,6398354
2004-01-15,44.131680,44.150764,43.616413,43.826336,6747443
2004-01-16,44.036259,44.131680,43.835876,44.074429,7062577
2004-01-20,43.893131,44.417938,43.702290,43.874046,7547277
2004-01-21,43.988548,44.227100,43.893131,44.131680,9069497
2004-01-22,44.227100,44.379772,43.864506,43.998093,7855179
2004-01-23,43.998093,44.208015,43.606869,43.683205,7673351
2004-01-26,44.322517,45.238548,44.236641,45.038170,12631439
2004-01-27,45.562977,45.610687,45.095421,45.190842,10181320
2004-01-28,45.610687,46.097328,45.419846,45.706108,11747556
2004-01-29,45.706108,46.145039,45.286259,46.068703,7468677
2004-01-30,45.877865,45.963741,45.133587,45.419846,8639293
2004-02-02,45.687023,46.001907,45.190842,45.868320,8026737
2004-02-03,45.820610,46.278625,45.620228,46.278625,7594751
2004-02-04,46.374046,46.946564,46.278625,46.698475,11642337
2004-02-05,46.746181,47.070610,46.259541,46.507633,8924873
2004-02-06,46.507633,46.803436,46.164124,46.526718,6120739
2004-02-09,46.469467,46.564884,45.839695,45.963741,5779930
2004-02-10,46.040077,46.230915,45.992367,46.183205,6030821
2004-02-11,46.154579,46.517178,45.830154,46.393131,5879280
2004-02-12,46.393131,46.698475,45.954197,46.097328,5266934
2004-02-13,46.106869,46.812977,46.097328,46.641220,6772595
2004-02-17,46.583969,46.755726,46.354961,46.622135,5649454
2004-02-18,46.708015,46.937023,46.688931,46.832062,8936401
2004-02-19,46.832062,46.908398,46.555344,46.622135,8557654
2004-02-20,46.708015,46.717556,45.925571,46.097328,6375822
2004-02-23,46.250000,46.564884,46.106869,46.316795,5457984
2004-02-24,46.316795,46.393131,46.030533,46.278625,5724805
2004-02-25,46.278625,46.431297,45.496181,45.696564,8946252
2004-02-26,45.276718,45.620228,45.257633,45.458015,7477794
2004-02-27,45.820610,46.402672,45.648853,45.877865,7618750
2004-03-01,46.202290,46.374046,45.849236,46.230915,5237904
2004-03-02,46.202290,46.211830,45.324429,45.562977,10426028
2004-03-03,45.133587,45.229008,44.666031,44.952290,7498964
2004-03-04,45.534351,45.896946,45.448475,45.591602,6640338
2004-03-05,45.276718,46.068703,45.171757,45.896946,6340610
2004-03-08,46.040077,46.040077,45.467556,45.486641,4883366
2004-03-09,45.276718,45.410305,44.990459,45.114506,6222814
2004-03-10,44.866413,44.980915,43.940842,44.036259,9885050
2004-03-11,43.654579,44.799618,42.757633,42.929390,9375513
2004-03-12,43.005726,43.215649,42.881680,43.082062,6929586
2004-03-15,43.272900,43.320610,42.738548,42.795803,7222711
2004-03-16,43.148853,43.158398,42.805344,43.043892,6689803
2004-03-17,43.225189,43.301525,42.080154,42.356869,11958518
2004-03-18,42.318703,42.700382,42.051525,42.528625,7997707
2004-03-19,42.538170,42.729008,41.755726,41.765266,8308858
2004-03-22,41.717556,42.127865,41.393131,41.583969,10136046
2004-03-23,41.698475,42.146946,41.669846,41.937023,6212125
2004-03-24,41.889313,42.099236,40.887405,41.040077,8837050
2004-03-25,41.364506,41.965649,41.125954,41.688931,8132794
2004-03-26,41.746181,42.423664,41.679390,41.984734,5871734
2004-03-29,42.270992,42.624046,41.937023,42.528625,5698081
2004-03-30,42.442749,42.509541,41.793892,42.080154,7722817
2004-03-31,42.175571,42.452290,41.937023,42.166031,10088153
2004-04-01,42.509541,43.177483,42.414124,42.738548,6060479
2004-04-02,43.511452,43.654579,42.547710,42.996181,7634261
2004-04-05,43.320610,43.339695,42.347328,43.215649,4897618
2004-04-06,42.938931,43.082062,42.862595,43.082062,5487014
2004-04-07,43.082062,43.177483,42.709923,42.786259,5138239
2004-04-08,43.024811,43.129772,42.251907,42.585876,6343125
2004-04-12,42.585876,42.938931,42.366413,42.833969,5454106
2004-04-13,42.872135,43.034351,42.347328,42.538170,6373517
2004-04-14,42.366413,43.416031,42.270992,43.358780,9200916
2004-04-15,43.559158,44.990459,43.559158,44.828243,13231838
2004-04-16,45.085876,45.209923,44.580154,44.923664,8015418
2004-04-19,44.751907,44.904579,44.379772,44.790077,5784122
2004-04-20,44.790077,44.790077,44.083969,44.093510,4708035
2004-04-21,43.988548,45.076336,43.940842,44.370228,6093806
2004-04-22,44.131680,44.990459,43.692749,44.599236,7468886
2004-04-23,44.990459,44.990459,44.265266,44.618320,4012687
2004-04-26,44.656490,44.828243,44.484734,44.503819,3817026
2004-04-27,44.751907,45.419846,44.713741,45.085876,6138870
2004-04-28,45.085876,45.324429,44.847328,45.267178,6195881
2004-04-29,45.181297,45.229008,44.713741,44.828243,5811055
2004-04-30,44.847328,45.324429,44.809158,44.847328,4851716
2004-05-03,44.856869,45.572517,44.856869,45.515266,5782445
2004-05-04,45.658398,45.763359,45.333969,45.658398,5666955
2004-05-05,45.610687,45.925571,45.467556,45.620228,4903173
2004-05-06,45.610687,46.164124,45.496181,45.906490,5994036
2004-05-07,45.916031,46.192749,45.515266,45.524811,6956310
2004-05-10,44.895039,45.362595,44.045803,44.570610,9195571
2004-05-11,44.561069,44.599236,43.883587,44.274811,6697244
2004-05-12,43.940842,44.847328,43.759541,44.704197,5186447
2004-05-13,44.274811,44.637405,43.950382,43.988548,5366389
2004-05-14,43.893131,44.790077,43.893131,44.322517,4665696
2004-05-17,43.893131,44.742367,43.893131,44.503819,4880641
2004-05-18,44.608780,44.847328,44.503819,44.704197,3989107
2004-05-19,44.799618,44.904579,44.179390,44.312977,4734130
2004-05-20,44.255726,44.589695,44.083969,44.370228,5495712
2004-05-21,44.561069,44.713741,44.255726,44.456108,3709501
2004-05-24,44.475189,44.580154,43.730915,44.131680,3830440
2004-05-25,43.921757,44.770992,43.893131,44.685116,4090344
2004-05-26,44.608780,44.914124,44.456108,44.770992,5740630
2004-05-27,44.847328,45.324429,44.608780,45.257633,5388606
2004-05-28,45.181297,45.562977,45.066795,45.133587,4981982
2004-06-01,45.229008,46.183205,45.085876,46.145039,8079137
2004-06-02,45.791985,46.001907,45.410305,45.639313,5014051
2004-06-03,45.419846,46.049618,45.391220,45.782444,5233502
2004-06-04,45.896946,46.183205,45.830154,45.992367,4787369
2004-06-07,46.040077,46.288170,45.677483,45.849236,4656264
2004-06-08,45.610687,46.211830,45.610687,46.154579,5060478
2004-06-09,45.896946,46.164124,45.629772,45.658398,3959868
2004-06-10,45.429390,45.610687,45.095421,45.591602,4395102
2004-06-14,45.353054,45.438931,44.732822,44.751907,6899822
2004-06-15,45.181297,45.925571,45.038170,45.753819,7871842
2004-06-16,45.992367,46.250000,45.849236,45.877865,5480935
2004-06-17,45.916031,46.259541,45.725189,46.106869,4337672
2004-06-18,46.116413,46.545803,46.020992,46.145039,8639398
2004-06-21,45.896946,46.278625,45.725189,45.753819,4344484
2004-06-22,45.515266,45.734734,45.229008,45.410305,5421723
2004-06-23,45.286259,45.706108,44.990459,45.620228,6243041
2004-06-24,45.648853,46.202290,45.429390,45.715649,4425914
2004-06-25,45.725189,45.801525,44.847328,44.847328,6978632
2004-06-28,45.133587,45.209923,44.837788,44.980915,4960289
2004-06-29,44.971375,45.553436,44.895039,45.181297,4052721
2004-06-30,45.324429,45.515266,44.761452,45.324429,6176598
2004-07-01,45.467556,45.543892,44.379772,44.895039,7113195
2004-07-02,45.133587,45.190842,44.675571,44.713741,3377494
2004-07-06,44.713741,44.895039,44.427483,44.465649,4311053
2004-07-07,44.379772,44.541985,43.979008,44.188931,4955154
2004-07-08,43.750000,44.637405,43.750000,43.816795,6199444
2004-07-09,43.940842,44.150764,43.645039,43.759541,4315035
2004-07-12,43.759541,43.845421,43.225189,43.578243,4658779
2004-07-13,43.597328,43.654579,43.272900,43.463741,3820274
2004-07-14,43.463741,43.988548,43.463741,43.587788,5390807
2004-07-15,43.530533,43.788170,42.652672,42.662212,5740001
2004-07-16,42.891220,42.938931,42.223282,42.748093,6832017
2004-07-19,42.748093,42.881680,42.270992,42.414124,5755511
2004-07-20,42.461830,42.919846,42.290077,42.776718,7977271
2004-07-21,43.177483,43.702290,42.547710,42.547710,7868803
2004-07-22,42.738548,43.463741,42.652672,43.282444,7717158
2004-07-23,43.225189,43.501907,42.595421,43.091602,5767878
2004-07-26,43.091602,43.320610,42.480915,42.938931,6477374
2004-07-27,42.977100,42.996181,42.538170,42.977100,5450962
2004-07-28,43.034351,43.053436,42.347328,42.958015,5822688
2004-07-29,42.967556,43.702290,42.719467,43.320610,5559954
2004-07-30,43.082062,43.606869,42.862595,43.272900,4230252
2004-08-02,43.225189,43.606869,43.043892,43.387405,4690848
2004-08-03,43.148853,43.349236,42.795803,42.814884,5477477
2004-08-04,42.862595,43.101147,42.604961,42.843510,4610362
2004-08-05,42.738548,42.891220,42.223282,42.395039,4706987
2004-08-06,41.984734,42.175571,41.469467,41.603054,6396992
2004-08-09,41.746181,42.414124,41.583969,42.051525,4812102
2004-08-10,42.270992,42.604961,41.908398,42.604961,4132998
2004-08-11,42.604961,43.024811,42.538170,42.938931,5289361
2004-08-12,42.748093,43.101147,42.557251,42.738548,4507553
2004-08-13,42.700382,42.891220,42.309158,42.547710,3043811
2004-08-16,42.366413,43.082062,42.366413,43.005726,3747543
2004-08-17,42.938931,42.986641,42.633587,42.910305,5392694
2004-08-18,42.604961,43.711830,42.604961,43.711830,5520654
2004-08-19,43.473282,43.664124,43.043892,43.339695,3925494
2004-08-20,43.206108,44.303436,43.206108,43.969467,5898982
2004-08-23,44.799618,44.847328,44.055344,44.103054,3886822
2004-08-24,44.293892,44.522900,44.064884,44.227100,3711073
2004-08-25,44.227100,44.704197,43.215649,43.912212,7762746
2004-08-26,43.368320,43.416031,42.662212,42.986641,9650298
2004-08-27,42.986641,43.206108,42.919846,43.082062,5897201
2004-08-30,42.795803,43.587788,42.795803,42.872135,5036898
2004-08-31,42.843510,43.148853,42.471375,42.910305,5777414
2004-09-01,42.547710,42.643131,42.099236,42.500000,5221555
2004-09-02,42.604961,43.234734,42.366413,43.024811,4607008
2004-09-03,43.206108,43.606869,43.148853,43.396946,4767457
2004-09-07,43.559158,43.816795,43.272900,43.683205,5260646
2004-09-08,43.559158,43.883587,43.482822,43.549618,5784331
2004-09-09,43.549618,43.549618,43.101147,43.187023,4854546
2004-09-10,42.948475,43.854961,42.938931,43.673664,5194831
2004-09-13,43.406490,43.416031,42.986641,43.368320,8444574
2004-09-14,43.368320,43.769085,43.053436,43.463741,5633838
2004-09-15,43.635494,43.702290,43.129772,43.320610,5555762
2004-09-16,43.320610,43.416031,42.967556,43.110687,3930943
2004-09-17,43.320610,43.339695,42.891220,42.910305,7278150
2004-09-20,42.795803,42.967556,42.375954,42.624046,7222187
2004-09-21,42.633587,43.024811,42.538170,42.786259,5749538
2004-09-22,42.557251,42.833969,42.461830,42.700382,5685190
2004-09-23,42.700382,43.005726,42.175571,42.242367,5173033
2004-09-24,42.223282,42.337788,42.022900,42.080154,5092861
2004-09-27,41.068703,42.786259,41.068703,42.423664,8077460
2004-09-28,42.633587,43.263359,42.461830,42.862595,6111936
2004-09-29,42.729008,43.005726,42.595421,43.005726,5124196
2004-09-30,31.870230,32.461830,30.973282,31.488550,151976244
2004-10-01,32.146946,32.414124,31.679390,31.784351,60270480
2004-10-04,32.700382,32.748093,32.185116,32.662212,37088196
2004-10-05,32.671757,32.681297,31.898855,31.898855,28795582
2004-10-06,31.603052,31.641220,30.209925,30.219465,50767111
2004-10-07,29.723282,29.818703,28.797710,29.561069,53912998
2004-10-08,29.389313,29.694656,28.950382,28.950382,23479811
2004-10-11,28.950382,29.713739,28.387405,29.332062,25329426
2004-10-12,29.131680,29.580153,28.902672,29.437023,18004850
2004-10-13,29.751907,29.770992,28.559160,28.692747,25127582
2004-10-14,28.912214,29.150763,28.759542,28.807253,14542886
